transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,customer_quality_score,true_recovery_probability,recovered,created_at
303,1585,8641.69,wallet,authentication_failure,2,0.473,0.379,0,2026-08-06 13:02:33
304,3504,2379.44,netbanking,customer_abandonment,2,0.527,0.051,0,2026-08-18 13:02:33
305,969,5985.32,card,repeated_failure,1,0.452,0.051,0,2026-06-25 13:02:33
306,4359,4102.76,upi,customer_abandonment,1,0.559,0.144,0,2026-07-18 13:02:33
307,3352,1130.69,upi,network_timeout,1,0.92,0.788,1,2026-07-27 13:02:33
308,1191,2722.46,upi,customer_abandonment,0,0.626,0.25,0,2026-08-25 13:02:33
309,73,3501.25,netbanking,temporary_bank_failure,2,0.872,0.739,1,2026-07-10 13:02:33
310,3714,792.32,card,network_timeout,3,0.922,0.629,1,2026-06-17 13:02:33
311,1586,2385.21,upi,authentication_failure,1,0.936,0.644,1,2026-06-19 13:02:33
312,2775,3693.15,upi,network_timeout,2,0.41,0.504,0,2026-07-29 13:02:33
313,4212,978.8,wallet,repeated_failure,0,0.724,0.24,1,2026-07-28 13:02:33
314,3375,5404.69,netbanking,temporary_bank_failure,1,0.83,0.802,1,2026-07-04 13:02:33
315,2960,3078.45,card,network_timeout,3,0.778,0.571,0,2026-08-12 13:02:33
316,237,1608.92,netbanking,network_timeout,0,0.722,0.789,1,2026-06-24 13:02:33
317,286,6273.5,wallet,customer_abandonment,1,0.69,0.196,0,2026-07-27 13:02:33
318,1013,1677.11,upi,network_timeout,0,0.577,0.731,1,2026-08-05 13:02:33
319,1602,3528.59,card,temporary_bank_failure,0,0.771,0.858,1,2026-06-14 13:02:33
320,4931,4527.31,upi,network_timeout,3,0.778,0.571,0,2026-08-22 13:02:33
321,1443,5788.42,netbanking,repeated_failure,3,0.913,0.075,0,2026-08-16 13:02:33
322,561,8192.75,upi,insufficient_balance,2,0.812,0.415,0,2026-07-29 13:02:33
323,134,2198.63,wallet,authentication_failure,1,0.843,0.607,1,2026-08-07 13:02:33
324,4226,9577.5,upi,authentication_failure,1,0.669,0.538,0,2026-08-03 13:02:33
325,1986,8633.94,card,temporary_bank_failure,3,0.794,0.628,1,2026-06-24 13:02:33
326,1134,1830.9,upi,repeated_failure,2,0.706,0.072,0,2026-08-22 13:02:33
327,1049,1305.44,card,customer_abandonment,0,0.777,0.311,1,2026-08-03 13:02:33
328,4224,9370.85,card,network_timeout,3,0.656,0.522,1,2026-06-29 13:02:33
329,2495,2238.78,wallet,repeated_failure,1,0.77,0.178,0,2026-08-05 13:02:33
330,1954,675.82,card,insufficient_balance,2,0.812,0.415,0,2026-07-28 13:02:33
331,457,1508.27,card,authentication_failure,0,0.844,0.688,0,2026-08-21 13:02:33
332,400,5143.28,card,network_timeout,2,0.769,0.648,1,2026-07-07 13:02:33
333,3293,5317.71,wallet,network_timeout,2,0.9,0.7,0,2026-06-26 13:02:33
334,768,3740.82,netbanking,customer_abandonment,3,0.896,0.118,0,2026-06-18 13:02:33
335,1765,9641.84,upi,customer_abandonment,2,0.699,0.12,0,2026-08-07 13:02:33
336,2294,5863.27,netbanking,repeated_failure,2,0.756,0.092,0,2026-07-20 13:02:33
337,901,220.0,card,temporary_bank_failure,1,0.887,0.825,1,2026-07-06 13:02:33
338,2386,522.07,card,customer_abandonment,0,0.791,0.316,1,2026-06-29 13:02:33
339,2443,2733.59,wallet,customer_abandonment,0,0.84,0.336,0,2026-06-21 13:02:33
340,546,7399.84,wallet,network_timeout,3,0.688,0.535,0,2026-07-07 13:02:33
341,3494,9566.6,card,insufficient_balance,0,0.669,0.518,0,2026-08-11 13:02:33
342,3192,6912.53,card,temporary_bank_failure,3,0.753,0.611,1,2026-08-18 13:02:33
343,242,9027.44,wallet,insufficient_balance,0,0.957,0.633,0,2026-07-25 13:02:33
344,776,6403.03,upi,authentication_failure,2,0.89,0.546,0,2026-06-02 13:02:33
345,856,1146.37,netbanking,customer_abandonment,3,0.834,0.094,0,2026-08-20 13:02:33
346,4941,7191.6,netbanking,temporary_bank_failure,0,0.812,0.875,1,2026-08-04 13:02:33
347,3089,7401.33,wallet,customer_abandonment,1,0.792,0.237,0,2026-08-17 13:02:33
348,4532,7860.04,netbanking,authentication_failure,2,0.81,0.514,1,2026-08-23 13:02:33
349,773,7667.29,upi,repeated_failure,3,0.689,0.02,0,2026-06-08 13:02:33
350,1247,3881.2,card,temporary_bank_failure,1,0.619,0.718,1,2026-07-23 13:02:33
351,1614,9602.28,card,temporary_bank_failure,2,0.457,0.573,1,2026-08-18 13:02:33
352,2197,4795.93,wallet,network_timeout,1,0.71,0.704,1,2026-07-06 13:02:33
353,3984,1368.15,upi,network_timeout,2,0.818,0.667,1,2026-08-10 13:02:33
354,2231,3822.33,card,temporary_bank_failure,1,0.831,0.802,1,2026-05-31 13:02:33
355,3698,2482.86,wallet,repeated_failure,0,0.813,0.275,0,2026-07-08 13:02:33
356,686,9924.91,wallet,temporary_bank_failure,1,0.569,0.698,0,2026-07-20 13:02:33
357,2545,5485.76,card,network_timeout,0,0.748,0.799,1,2026-08-07 13:02:33
358,302,1887.89,netbanking,repeated_failure,3,0.842,0.047,0,2026-06-03 13:02:33
359,662,9380.14,card,authentication_failure,0,0.683,0.623,0,2026-08-26 13:02:33
360,4309,9654.78,netbanking,network_timeout,2,0.775,0.65,1,2026-06-01 13:02:33
361,461,7606.03,netbanking,repeated_failure,0,0.877,0.301,0,2026-06-26 13:02:33
362,1654,6919.96,netbanking,authentication_failure,2,0.795,0.508,0,2026-08-03 13:02:33
363,3301,192.38,upi,insufficient_balance,0,0.827,0.581,0,2026-08-25 13:02:33
364,449,2020.14,wallet,network_timeout,3,0.809,0.584,0,2026-05-31 13:02:33
365,3082,8169.67,wallet,customer_abandonment,2,0.315,0.02,0,2026-07-18 13:02:33
366,2160,5586.84,card,customer_abandonment,1,0.518,0.127,0,2026-07-01 13:02:33
367,2614,209.21,card,network_timeout,0,0.723,0.789,0,2026-08-08 13:02:33
368,2635,3125.48,netbanking,authentication_failure,3,0.514,0.316,0,2026-07-01 13:02:33
369,2180,7248.5,wallet,customer_abandonment,3,0.801,0.08,0,2026-08-02 13:02:33
370,1829,118.61,card,repeated_failure,2,0.804,0.112,1,2026-07-21 13:02:33
371,4284,1020.61,card,temporary_bank_failure,2,0.827,0.721,0,2026-08-14 13:02:33
372,3587,2331.84,wallet,customer_abandonment,3,0.74,0.056,0,2026-08-04 13:02:33
373,162,6061.24,upi,repeated_failure,3,0.629,0.02,0,2026-07-10 13:02:33
374,3391,679.65,netbanking,repeated_failure,0,0.662,0.215,0,2026-07-01 13:02:33
375,2975,5250.94,wallet,network_timeout,0,0.831,0.832,1,2026-07-04 13:02:33
376,1207,3777.08,upi,temporary_bank_failure,0,0.47,0.738,1,2026-07-12 13:02:33
377,1020,1817.45,card,repeated_failure,1,0.651,0.13,0,2026-07-12 13:02:33
378,2011,8414.04,netbanking,repeated_failure,2,0.909,0.154,0,2026-05-30 13:02:33
379,3472,5698.94,card,customer_abandonment,1,0.675,0.19,0,2026-06-12 13:02:33
380,3697,5906.14,upi,repeated_failure,1,0.862,0.215,0,2026-07-08 13:02:33
381,3987,4353.6,netbanking,insufficient_balance,2,0.958,0.473,1,2026-06-25 13:02:33
382,2004,4636.05,card,temporary_bank_failure,0,0.456,0.732,1,2026-05-30 13:02:33
383,3332,9048.74,netbanking,repeated_failure,2,0.61,0.034,0,2026-07-02 13:02:33
384,2660,1673.19,card,repeated_failure,3,0.915,0.076,0,2026-07-02 13:02:33
385,1620,232.69,wallet,temporary_bank_failure,3,0.456,0.492,1,2026-07-29 13:02:33
386,1366,2545.09,netbanking,network_timeout,3,0.748,0.559,0,2026-08-18 13:02:33
387,3472,4552.42,netbanking,repeated_failure,0,0.675,0.22,0,2026-06-16 13:02:33
388,1720,6235.02,wallet,authentication_failure,2,0.674,0.46,1,2026-06-21 13:02:33
389,690,3538.7,netbanking,temporary_bank_failure,2,0.862,0.735,1,2026-07-27 13:02:33
390,1172,8295.9,upi,customer_abandonment,3,0.822,0.089,0,2026-07-02 13:02:33
391,4261,2639.65,card,insufficient_balance,2,0.9,0.45,0,2026-07-22 13:02:33
392,2353,9722.85,netbanking,authentication_failure,3,0.823,0.439,0,2026-06-28 13:02:33
393,425,7228.08,upi,temporary_bank_failure,2,0.797,0.709,1,2026-06-18 13:02:33
394,598,9807.12,card,temporary_bank_failure,0,0.746,0.848,0,2026-07-01 13:02:33
395,2091,7107.57,netbanking,temporary_bank_failure,0,0.49,0.746,1,2026-06-19 13:02:33
396,2658,1741.17,upi,temporary_bank_failure,1,0.684,0.744,1,2026-07-02 13:02:33
397,3138,8633.67,upi,insufficient_balance,2,0.734,0.384,0,2026-06-03 13:02:33
398,4684,3624.14,wallet,repeated_failure,2,0.946,0.168,1,2026-06-26 13:02:33
399,2609,5493.99,wallet,customer_abandonment,3,0.844,0.098,0,2026-06-03 13:02:33
400,2792,8807.86,netbanking,customer_abandonment,3,0.827,0.091,0,2026-07-19 13:02:33
401,2106,5624.01,upi,network_timeout,1,0.456,0.602,1,2026-08-25 13:02:33
402,1992,3968.21,card,network_timeout,2,0.6,0.58,1,2026-07-07 13:02:33
403,1815,3866.16,netbanking,temporary_bank_failure,2,0.864,0.736,1,2026-08-17 13:02:33
404,2552,1030.96,upi,network_timeout,3,0.572,0.489,0,2026-07-23 13:02:33
405,485,7999.35,wallet,customer_abandonment,2,0.808,0.163,0,2026-06-07 13:02:33
406,4564,1743.74,wallet,repeated_failure,3,0.651,0.02,0,2026-08-25 13:02:33
407,283,9836.86,netbanking,insufficient_balance,0,0.609,0.494,0,2026-08-20 13:02:33
408,613,1605.83,wallet,network_timeout,3,0.641,0.516,0,2026-08-09 13:02:33
409,2592,7423.33,wallet,temporary_bank_failure,2,0.535,0.604,0,2026-06-26 13:02:33
410,1911,7279.34,card,customer_abandonment,1,0.889,0.276,1,2026-06-30 13:02:33
411,247,5641.58,card,authentication_failure,0,0.89,0.706,1,2026-08-08 13:02:33
412,3070,1955.38,netbanking,customer_abandonment,0,0.745,0.298,1,2026-07-09 13:02:33
413,646,3212.07,wallet,authentication_failure,2,0.692,0.467,0,2026-06-16 13:02:33
414,2773,8299.67,upi,insufficient_balance,3,0.948,0.389,0,2026-08-07 13:02:33
415,3832,7218.87,upi,insufficient_balance,2,0.536,0.304,1,2026-07-18 13:02:33
416,4434,6546.36,netbanking,insufficient_balance,3,0.865,0.356,0,2026-08-11 13:02:33
417,1675,2614.35,netbanking,repeated_failure,0,0.832,0.283,1,2026-08-12 13:02:33
418,1090,137.79,wallet,authentication_failure,2,0.69,0.466,1,2026-06-16 13:02:33
419,4220,819.44,wallet,temporary_bank_failure,3,0.963,0.695,1,2026-08-24 13:02:33
420,442,3122.58,netbanking,temporary_bank_failure,2,0.722,0.679,1,2026-07-02 13:02:33
421,3701,7616.56,upi,customer_abandonment,3,0.788,0.075,0,2026-07-20 13:02:33
422,393,6683.35,wallet,authentication_failure,1,0.742,0.567,0,2026-08-22 13:02:33
423,2455,3958.62,netbanking,authentication_failure,1,0.839,0.606,1,2026-06-17 13:02:33
424,3619,8043.31,upi,authentication_failure,2,0.821,0.518,1,2026-08-03 13:02:33
425,424,9665.81,upi,repeated_failure,1,0.601,0.11,0,2026-06-06 13:02:33
426,2947,8068.58,netbanking,insufficient_balance,3,0.757,0.313,0,2026-06-11 13:02:33
427,2811,5373.49,netbanking,network_timeout,2,0.926,0.71,0,2026-08-14 13:02:33
428,1144,5452.91,card,repeated_failure,3,0.702,0.02,0,2026-08-19 13:02:33
429,2368,2909.9,wallet,temporary_bank_failure,1,0.826,0.8,1,2026-06-30 13:02:33
430,2382,576.61,card,repeated_failure,3,0.89,0.066,0,2026-08-26 13:02:33
431,4009,7966.32,upi,customer_abandonment,1,0.745,0.218,0,2026-08-17 13:02:33
432,4590,5262.31,card,insufficient_balance,0,0.65,0.51,1,2026-06-22 13:02:33
433,2045,423.19,card,temporary_bank_failure,2,0.765,0.696,0,2026-06-01 13:02:33
434,2528,5222.72,wallet,temporary_bank_failure,2,0.664,0.656,1,2026-07-05 13:02:33
435,3660,1461.49,netbanking,repeated_failure,2,0.666,0.056,0,2026-08-06 13:02:33
436,1574,7056.07,card,network_timeout,3,0.608,0.503,0,2026-07-31 13:02:33
437,772,4927.9,wallet,repeated_failure,1,0.751,0.17,0,2026-06-01 13:02:33
438,1186,9840.02,netbanking,authentication_failure,3,0.812,0.435,0,2026-08-22 13:02:33
439,2262,3682.35,upi,temporary_bank_failure,3,0.776,0.62,1,2026-08-01 13:02:33
440,3452,4559.61,card,insufficient_balance,0,0.622,0.499,1,2026-07-19 13:02:33
441,142,2878.76,wallet,authentication_failure,3,0.599,0.35,0,2026-06-28 13:02:33
442,2097,2268.78,card,repeated_failure,2,0.819,0.118,0,2026-05-30 13:02:33
443,341,2263.25,card,customer_abandonment,1,0.438,0.095,0,2026-08-19 13:02:33
444,4913,1227.0,card,temporary_bank_failure,2,0.493,0.587,0,2026-07-04 13:02:33
445,3113,7052.36,wallet,customer_abandonment,2,0.925,0.21,0,2026-07-13 13:02:33
446,3629,4276.1,wallet,temporary_bank_failure,3,0.523,0.519,0,2026-06-28 13:02:33
447,1133,3162.79,card,network_timeout,0,0.797,0.819,1,2026-06-20 13:02:33
448,4616,120.83,netbanking,temporary_bank_failure,1,0.71,0.754,1,2026-06-02 13:02:33
449,3761,2641.27,upi,network_timeout,3,0.598,0.499,1,2026-07-23 13:02:33
450,594,6003.58,netbanking,customer_abandonment,3,0.654,0.022,0,2026-06-13 13:02:33
451,3450,7523.52,netbanking,authentication_failure,1,0.452,0.451,0,2026-06-15 13:02:33
452,2498,6027.05,netbanking,authentication_failure,1,0.577,0.501,0,2026-06-16 13:02:33
453,771,1293.53,upi,network_timeout,1,0.635,0.674,1,2026-08-25 13:02:33
454,3422,6979.34,card,insufficient_balance,3,0.703,0.291,0,2026-06-24 13:02:33
455,1999,1317.73,card,insufficient_balance,0,0.704,0.532,1,2026-08-03 13:02:33
456,1432,8471.48,upi,temporary_bank_failure,1,0.946,0.848,0,2026-07-23 13:02:33
457,2659,5471.09,netbanking,customer_abandonment,1,0.582,0.153,0,2026-06-29 13:02:33
458,3436,8241.98,wallet,insufficient_balance,3,0.672,0.279,0,2026-07-18 13:02:33
459,3135,221.87,wallet,authentication_failure,2,0.933,0.563,0,2026-07-26 13:02:33
460,1944,1739.72,wallet,insufficient_balance,2,0.901,0.45,1,2026-07-03 13:02:33
461,4929,1629.15,netbanking,temporary_bank_failure,0,0.925,0.92,1,2026-08-10 13:02:33
462,2012,3920.16,netbanking,authentication_failure,2,0.713,0.475,1,2026-07-10 13:02:33
463,2929,6097.21,wallet,repeated_failure,1,0.901,0.23,0,2026-07-03 13:02:33
464,3276,1142.07,card,repeated_failure,0,0.711,0.234,1,2026-06-20 13:02:33
465,1400,9643.77,netbanking,authentication_failure,3,0.471,0.298,1,2026-07-13 13:02:33
466,4459,4014.8,upi,authentication_failure,1,0.651,0.53,0,2026-08-13 13:02:33
467,4341,9010.82,upi,repeated_failure,0,0.776,0.26,0,2026-07-24 13:02:33
468,3159,9949.09,wallet,repeated_failure,0,0.807,0.273,0,2026-06-12 13:02:33
469,4155,406.28,wallet,repeated_failure,3,0.849,0.05,0,2026-06-21 13:02:33
470,3141,5581.74,card,customer_abandonment,1,0.806,0.242,1,2026-07-06 13:02:33
471,2391,3093.1,netbanking,authentication_failure,3,0.596,0.348,0,2026-06-04 13:02:33
472,2990,9667.53,card,network_timeout,2,0.808,0.663,1,2026-08-27 13:02:33
473,1628,1590.16,netbanking,customer_abandonment,1,0.958,0.303,0,2026-07-08 13:02:33
474,3171,6271.72,upi,network_timeout,0,0.924,0.87,1,2026-08-09 13:02:33
475,4261,490.65,wallet,customer_abandonment,0,0.9,0.36,0,2026-08-09 13:02:33
476,2047,6031.29,card,authentication_failure,1,0.68,0.542,1,2026-08-16 13:02:33
477,2294,7926.05,upi,customer_abandonment,3,0.756,0.062,1,2026-07-03 13:02:33
478,1961,9446.02,upi,repeated_failure,0,0.963,0.335,0,2026-08-02 13:02:33
479,2668,8649.12,wallet,network_timeout,2,0.649,0.6,1,2026-06-14 13:02:33
480,3489,4468.11,wallet,repeated_failure,2,0.735,0.084,0,2026-06-08 13:02:33
481,3803,8292.44,wallet,insufficient_balance,2,0.758,0.393,0,2026-08-21 13:02:33
482,365,9961.62,wallet,authentication_failure,3,0.425,0.28,0,2026-06-08 13:02:33
483,2385,8941.59,card,temporary_bank_failure,2,0.638,0.645,1,2026-06-22 13:02:33
484,2491,9718.18,card,customer_abandonment,0,0.864,0.346,0,2026-06-09 13:02:33
485,1138,402.44,card,repeated_failure,2,0.329,0.02,0,2026-07-17 13:02:33
486,2368,3651.28,card,repeated_failure,1,0.826,0.2,0,2026-07-24 13:02:33
487,696,7954.6,card,repeated_failure,2,0.84,0.126,0,2026-08-20 13:02:33
488,2842,3016.73,wallet,temporary_bank_failure,2,0.822,0.719,1,2026-07-23 13:02:33
489,25,783.39,card,customer_abandonment,0,0.409,0.164,0,2026-08-23 13:02:33
490,2236,8855.8,netbanking,temporary_bank_failure,2,0.876,0.74,1,2026-08-05 13:02:33
491,3337,2875.31,upi,insufficient_balance,3,0.742,0.307,0,2026-06-14 13:02:33
492,3427,8101.53,upi,authentication_failure,0,0.918,0.717,1,2026-07-14 13:02:33
493,3645,8702.55,netbanking,authentication_failure,1,0.904,0.632,1,2026-07-25 13:02:33
494,4546,6701.86,card,insufficient_balance,2,0.947,0.469,1,2026-07-20 13:02:33
495,2952,4110.52,wallet,repeated_failure,2,0.941,0.166,1,2026-07-06 13:02:33
496,3879,6440.71,card,temporary_bank_failure,0,0.793,0.867,1,2026-08-09 13:02:33
497,3859,1316.91,card,temporary_bank_failure,0,0.462,0.735,1,2026-07-27 13:02:33
498,1590,6857.91,wallet,network_timeout,1,0.527,0.631,1,2026-07-06 13:02:33
499,2308,7775.93,netbanking,customer_abandonment,1,0.752,0.221,0,2026-07-28 13:02:33
500,4046,8255.4,upi,insufficient_balance,2,0.813,0.415,1,2026-06-13 13:02:33
501,1265,563.83,card,insufficient_balance,3,0.815,0.336,0,2026-06-08 13:02:33
502,3415,137.82,wallet,insufficient_balance,0,0.561,0.474,0,2026-06-25 13:02:33
503,668,3666.32,card,authentication_failure,2,0.768,0.497,0,2026-07-25 13:02:33
504,4524,9081.28,wallet,network_timeout,2,0.839,0.676,1,2026-07-10 13:02:33
505,198,983.97,netbanking,network_timeout,1,0.668,0.687,1,2026-07-30 13:02:33
506,3900,7068.19,card,authentication_failure,1,0.949,0.65,1,2026-06-04 13:02:33
507,3989,1909.79,card,authentication_failure,3,0.541,0.326,0,2026-08-11 13:02:33
508,3524,2762.78,upi,temporary_bank_failure,3,0.739,0.606,0,2026-08-16 13:02:33
509,1317,3664.5,card,insufficient_balance,3,0.862,0.355,0,2026-07-18 13:02:33
510,1379,3750.2,wallet,insufficient_balance,3,0.816,0.336,1,2026-06-18 13:02:33
511,4073,5565.49,upi,customer_abandonment,3,0.557,0.02,0,2026-08-12 13:02:33
512,4745,4775.59,upi,temporary_bank_failure,3,0.721,0.598,0,2026-06-02 13:02:33
513,1197,4007.87,upi,customer_abandonment,3,0.631,0.02,0,2026-08-10 13:02:33
514,940,7160.75,wallet,customer_abandonment,1,0.72,0.208,0,2026-08-07 13:02:33
515,3324,6701.98,netbanking,authentication_failure,0,0.576,0.58,1,2026-08-18 13:02:33
516,2101,2494.7,upi,insufficient_balance,1,0.696,0.448,1,2026-06-03 13:02:33
517,4494,4979.36,netbanking,insufficient_balance,2,0.917,0.457,1,2026-08-16 13:02:33
518,3254,7276.08,wallet,network_timeout,0,0.767,0.807,0,2026-06-29 13:02:33
519,2278,4603.7,wallet,temporary_bank_failure,3,0.554,0.532,0,2026-07-01 13:02:33
520,3867,856.21,card,repeated_failure,2,0.651,0.05,0,2026-07-25 13:02:33
521,3463,7754.1,card,customer_abandonment,1,0.968,0.307,1,2026-07-02 13:02:33
522,3710,5724.12,wallet,network_timeout,0,0.636,0.754,1,2026-08-21 13:02:33
523,4403,8995.75,wallet,temporary_bank_failure,0,0.334,0.684,1,2026-06-17 13:02:33
524,3117,3098.87,netbanking,repeated_failure,2,0.792,0.107,0,2026-07-30 13:02:33
525,2658,4786.67,wallet,insufficient_balance,3,0.684,0.284,0,2026-05-30 13:02:33
526,516,9432.97,wallet,insufficient_balance,0,0.593,0.487,0,2026-06-05 13:02:33
527,4530,5656.81,netbanking,authentication_failure,1,0.519,0.478,1,2026-06-30 13:02:33
528,3271,6261.9,card,insufficient_balance,1,0.854,0.512,1,2026-06-06 13:02:33
529,461,6395.95,wallet,customer_abandonment,2,0.877,0.191,1,2026-06-14 13:02:33
530,491,9479.21,card,temporary_bank_failure,1,0.89,0.826,1,2026-06-29 13:02:33
531,1593,715.81,upi,temporary_bank_failure,0,0.578,0.781,0,2026-06-05 13:02:33
532,2296,9583.55,card,repeated_failure,2,0.776,0.1,0,2026-06-28 13:02:33
533,2501,9293.74,upi,repeated_failure,1,0.775,0.18,0,2026-06-15 13:02:33
534,2350,534.61,netbanking,customer_abandonment,1,0.496,0.118,0,2026-08-20 13:02:33
535,3500,6776.05,netbanking,customer_abandonment,0,0.767,0.307,0,2026-06-12 13:02:33
536,1547,9610.21,wallet,network_timeout,3,0.471,0.448,0,2026-07-11 13:02:33
537,2744,5273.14,upi,authentication_failure,3,0.661,0.374,1,2026-05-31 13:02:33
538,870,9813.66,upi,repeated_failure,3,0.839,0.046,0,2026-07-30 13:02:33
539,3643,7013.28,upi,customer_abandonment,2,0.708,0.123,0,2026-06-23 13:02:33
540,930,4821.31,upi,customer_abandonment,3,0.413,0.02,0,2026-06-24 13:02:33
541,4283,7659.43,wallet,network_timeout,0,0.784,0.814,1,2026-08-19 13:02:33
542,2469,3634.59,wallet,insufficient_balance,3,0.9,0.37,0,2026-07-16 13:02:33
543,2218,8495.62,wallet,network_timeout,3,0.963,0.645,0,2026-08-06 13:02:33
544,2661,4087.37,card,authentication_failure,3,0.8,0.43,0,2026-08-18 13:02:33
545,2788,4038.58,upi,temporary_bank_failure,2,0.8,0.71,0,2026-08-27 13:02:33
546,3744,4867.34,card,temporary_bank_failure,2,0.598,0.629,1,2026-07-24 13:02:33
547,3697,3635.5,upi,authentication_failure,1,0.862,0.615,0,2026-06-05 13:02:33
548,693,6600.65,upi,authentication_failure,1,0.604,0.512,0,2026-08-02 13:02:33
549,3700,2286.44,netbanking,insufficient_balance,0,0.8,0.57,1,2026-06-24 13:02:33
550,2402,9509.55,card,customer_abandonment,0,0.763,0.305,0,2026-07-03 13:02:33
551,661,7611.88,wallet,authentication_failure,2,0.921,0.558,1,2026-06-18 13:02:33
552,2039,4069.32,wallet,insufficient_balance,1,0.826,0.5,0,2026-06-05 13:02:33
553,1423,2124.16,wallet,insufficient_balance,3,0.806,0.332,1,2026-08-09 13:02:33
554,4208,6396.82,wallet,repeated_failure,2,0.758,0.093,1,2026-08-13 13:02:33
555,4067,4153.18,card,customer_abandonment,3,0.494,0.02,0,2026-06-26 13:02:33
556,3608,1600.79,wallet,insufficient_balance,0,0.6,0.49,1,2026-07-06 13:02:33
557,279,3979.06,card,customer_abandonment,0,0.858,0.343,0,2026-07-02 13:02:33
558,3833,3685.54,upi,network_timeout,0,0.829,0.832,0,2026-08-21 13:02:33
559,3157,2381.12,wallet,customer_abandonment,2,0.732,0.133,1,2026-06-21 13:02:33
560,4060,7344.07,upi,network_timeout,3,0.858,0.603,0,2026-06-20 13:02:33
561,3415,8970.8,upi,insufficient_balance,0,0.561,0.474,0,2026-08-01 13:02:33
562,206,3435.95,upi,temporary_bank_failure,2,0.506,0.592,0,2026-07-20 13:02:33
563,3600,5470.46,card,repeated_failure,3,0.796,0.028,0,2026-06-30 13:02:33
564,4087,304.65,upi,insufficient_balance,1,0.502,0.371,0,2026-08-19 13:02:33
565,977,519.98,wallet,authentication_failure,0,0.83,0.682,1,2026-07-11 13:02:33
566,153,5644.91,card,authentication_failure,0,0.95,0.73,1,2026-05-31 13:02:33
567,2611,9335.96,card,network_timeout,3,0.413,0.425,1,2026-08-13 13:02:33
568,3495,9217.85,upi,authentication_failure,2,0.391,0.346,1,2026-07-02 13:02:33
569,3665,613.76,netbanking,insufficient_balance,0,0.655,0.512,1,2026-08-22 13:02:33
